SOURCEURL,Date,Event name,Type,cluster,actor1_countries,actor2_countries,event_locations,combined_text_entities,combined_text_entity_types,keywords,first_event_date,title,description,event_count,avg_goldstein_score,site_name,language,actor1_names,actor2_names,event_descriptions,author
https://dailynews.co.tz/envoy-lauds-uranium-project-a-significant-step-in-tanzania-russia-ties/,7/30/2025,"ruvuma: the russian ambassador to tanzania, andrey avetisyan, has lauded the launch of the pilot uranium refining plant in namtumbo district saying it marks a significant step in the strengthening of bilateral cooperation between tanzania and russia, particularly in the sectors of energy, infrastructure, and modern technology. speaking to the public shortly after the official",DIP,30.0,RUS,TZA,TZ,"['Tanzania', 'Russia', 'Daily News', 'RUVUMA', 'Russian', 'Tanzania', 'Andrey Avetisyan', 'Namtumbo District', 'Tanzania', 'Russia']","['GPE', 'GPE', 'ORG', 'GPE', 'NORP', 'GPE', 'PERSON', 'GPE', 'GPE', 'GPE']",,2025-07-30,"Envoy lauds uranium project, a significant step in Tanzania-Russia ties - Daily News","RUVUMA: THE Russian Ambassador to Tanzania, Andrey Avetisyan, has lauded the launch of the pilot uranium refining plant in Namtumbo District saying it marks a significant step in the strengthening of bilateral cooperation between Tanzania and Russia, particularly in the sectors of energy, infrastructure, and modern technology. Speaking to the public shortly after the official",1.0,3.4,Daily News - Tanzania Standard Newspapers,en-US,RUSSIA,TANZANIA,[],Dotto Lameck
https://saiia.org.za/news/saiia-co-hosts-3rd-russia-africa-conference/,7/30/2025,"on 28 july 2025, the south african institute of international affairs (saiia), in partnership with the valdai discussion club, hosted the 3rd russia-africa conference in pretoria.",DIP,19.0,RUS,,SF,"['SAIIA', 'Third', 'Russia-Africa Conference', 'SAIIA', '28 July 2025', 'the South African Institute of International Affairs', 'SAIIA', 'the Valdai Discussion Club', '3rd', 'Russia-Africa Conference', 'Pretoria']","['ORG', 'ORDINAL', 'EVENT', 'GPE', 'DATE', 'ORG', 'ORG', 'ORG', 'ORDINAL', 'EVENT', 'GPE']",,2025-07-30,SAIIA Co-Hosts Third Russia-Africa Conference - SAIIA,"On 28 July 2025, the South African Institute of International Affairs (SAIIA), in partnership with the Valdai Discussion Club, hosted the 3rd Russia-Africa Conference in Pretoria.",1.0,3.4,SAIIA,en-GB,RUSSIA,LIBERATION MOVEMENT,[],
https://www.egyptindependent.com/fm-hails-strategic-cooperation-with-russia-in-key-projects/,7/30/2025,FM hails strategic cooperation with Russia in key projectsEgypt-Russia strategic cooperation,DIP,,EGY | PSE | RUS,RUS | PSE,EG,,,,2025-07-30,FM hails strategic cooperation with Russia in key projects,Egypt-Russia strategic cooperation,7.0,1.6,,,EGYPT | MINIST OF FOREIGN AFFAIRS | GAZA | RUSSIAN | RUSSIA,RUSSIAN | RUSSIA | GAZA,['THREATEN'],
https://www.opinionnigeria.com/federation-council-holds-political-dialogue-with-somalia-south-africa-and-uganda-by-kester-kenn-klomegah/,7/30/2025,"Federation Council holds political dialogue with Somalia, South Africa, and UgandaRussian parliamentary diplomacy",DIP,,CHN | RUS,RUS | BRA | SOM,UG | SO,,,,2025-07-30,"Federation Council holds political dialogue with Somalia, South Africa, and Uganda",Russian parliamentary diplomacy,3.0,3.266666667,,,CHINA | RUSSIA,RUSSIA | BRAZIL | SOMALIA,['USE UNCONVENTIONAL MASS VIOLENCE'],
https://www.eurasiareview.com/30072025-federation-council-holds-political-dialogue-with-somalia-south-africa-and-uganda-oped/,7/30/2025,"Federation Council Holds Political Dialogue With Somalia, South Africa And Uganda – OpEd – Eurasia ReviewThe Federation Council, which is Russia's upper chamber of legislators, continues to show its highest commitment to the principles of parliamentary democracy and political dialogue with African countries. The Federation Council has supported economic developments to sustain the fast growing population in the continent. As part of its steps to show these bilateral sentiments, the...",DIP,,,,,,,,7/30/2025,"Federation Council Holds Political Dialogue With Somalia, South Africa And Uganda – OpEd – Eurasia Review","The Federation Council, which is Russia's upper chamber of legislators, continues to show its highest commitment to the principles of parliamentary democracy and political dialogue with African countries. The Federation Council has supported economic developments to sustain the fast growing population in the continent. As part of its steps to show these bilateral sentiments, the...",,,,,,,,
http://www.austinglobe.com/news/278474656/russia-boosting-nuclear-cooperation-with-african-state,7/29/2025,"rosatom and niger have signed an mou to expand electricity access, develop atomic medicine, and support specialist training in the country re",DIP,30.0,NER | RUS,RUS | NER,NG | UV,"['Russia', 'African', 'Rosatom', 'Niger']","['GPE', 'NORP', 'ORG', 'GPE']","infrastructure, the peaceful, specialists, tsivilev, electricity, niger, and niger, field, nuclear",2025-07-29,Russia boosting nuclear cooperation with African state,"Rosatom and Niger have signed an MoU to expand electricity access, develop atomic medicine, and support specialist training in the country Re",13.0,2.176923077,Austin Globe,en,NIGER | NIAMEY | RUSSIA | RUSSIAN,RUSSIA | RUSSIAN | NIGER | NIAMEY,[],
https://eng.belta.by/president/view/lukashenko-belarus-seeks-to-strengthen-cooperation-with-ethiopia-170000-2025/,7/29/2025,belarusian president aleksandr lukashenko said as he met with minister of foreign affairs of ethiopia gedion timothewos on 29 july.,DIP,22.0,ETH | RUS,RUS | ETH,ET,"['Lukashenko', 'Belarus', 'Ethiopia', 'Belarusian', 'Aleksandr Lukashenko', 'Ethiopia', 'Gedion Timothewos', '29 July']","['PERSON', 'GPE', 'GPE', 'NORP', 'PERSON', 'GPE', 'PERSON', 'DATE']",,2025-07-29,Lukashenko: Belarus seeks to strengthen cooperation with Ethiopia,Belarusian President Aleksandr Lukashenko said as he met with Minister of Foreign Affairs of Ethiopia Gedion Timothewos on 29 July.,2.0,1.0,Belarusian Telegraph Agency,en-EN,ETHIOPIA | KAZAN,KAZAN | ETHIOPIA,[],
http://www.bignewsnetwork.com/news/278472513/moscow-supports-africa-in-struggle-against-neocolonialism-medvedev,7/28/2025,"dmitry medvedev has expressed solidarity with african parties in their resistance to neocolonialism, calling them guarantors of stability rea",DIP,28.0,RUS,AFR,TZ,"['Moscow', 'Africa', 'Medvedev', 'Dmitry Medvedev', 'African']","['GPE', 'LOC', 'PERSON', 'PERSON', 'NORP']","Dmitry Medvedev has expressed solidarity with African parties in their resistance to neocolonialism, calling them guarantors of stability Read Full Article at RT.com",2025-07-28,Moscow supports Africa in struggle against neocolonialism - Medvedev,"Dmitry Medvedev has expressed solidarity with African parties in their resistance to neocolonialism, calling them guarantors of stability Read Full Article at RT.com",1.0,-2.0,Big News Network.com,en,RUSSIAN,AFRICA,['Criticize or denounce'],
https://www.ecofinagency.com/news/2807-47875-togo-deepens-ties-with-russia-and-u-s-in-strategic-diplomatic-shift,7/28/2025,"Togo Deepens Ties with Russia and U.S. in Strategic Diplomatic Shift - Ecofin AgencyFacing rising jihadist threats and trade uncertainties, the country diversifies its global alliances through new security and economic",DIP,,,,,,,,7/28/2025,Togo Deepens Ties with Russia and U.S. in Strategic Diplomatic Shift - Ecofin Agency,"Facing rising jihadist threats and trade uncertainties, the country diversifies its global alliances through new security and economic",,,,,,,,
https://www.yahoo.com/news/articles/central-african-republics-touadera-announces-141807103.html,7/26/2025,"bangui (reuters) -central african republic's president faustin-archange touadera said on saturday he will run for a third term later this year, seeking to extend his rule into a second decade after scrapping term limits in 2023. since taking office in 2016, touadera has enlisted outside forces to stay in power amid a persistent civil conflict, including mercenaries from russia's wagner militia, who intervened in 2018 on the side of the government. landlocked central african republic, roughly the size of france and with a population of around 5.5 million, is deeply impoverished despite being rich in resources including gold, diamonds and timber.",DIP,36.0,RUS | RWA,CAF | RWA | RUS,CT | RW,"[""Central African Republic's"", 'Touadera', 'third', 'BANGUI', 'Reuters', 'Faustin-Archange Touadera', 'Saturday', 'third', 'later this year', 'a second decade', '2023', '2016', 'Touadera', 'Russia', 'Wagner', '2018', 'Central African Republic', 'France']","['GPE', 'PERSON', 'ORDINAL', 'GPE', 'ORG', 'PERSON', 'DATE', 'ORDINAL', 'DATE', 'DATE', 'DATE', 'DATE', 'PERSON', 'GPE', 'ORG', 'DATE', 'GPE', 'GPE']","Central African Republic, term limits, Faustin-Archange Touadera, United Hearts Movement",2025-07-26,Central African Republic's Touadera announces bid for third term,"BANGUI (Reuters) -Central African Republic's President Faustin-Archange Touadera said on Saturday he will run for a third term later this year, seeking to extend his rule into a second decade after scrapping term limits in 2023.  Since taking office in 2016, Touadera has enlisted outside forces to stay in power amid a persistent civil conflict, including mercenaries from Russia's Wagner militia, who intervened in 2018 on the side of the government.  Landlocked Central African Republic, roughly the size of France and with a population of around 5.5 million, is deeply impoverished despite being rich in resources including gold, diamonds and timber.",9.0,-8.333333333,Yahoo News,en-US,RUSSIA | RUSSIAN | RWANDA | RWANDAN,CENTRAL AFRICAN REPUBLIC | FAUSTIN ARCHANGE TOUADERA | RWANDA | RWANDAN | RUSSIA,"['Demand, not specified below', 'Use conventional military force, not specified below']",
https://www.mangalorean.com/mos-margherita-meets-russian-deputy-foreign-minister-discusses-bilateral-ties-and-issues-related-to-g20/,7/26/2025,"mos margherita meets russian deputy foreign minister, discusses bilateral ties and issues related to g20 cape town (south africa): union minister of state",DIP,22.0,RUS,RUS,SF,"['Margherita', 'Russian', 'G20', 'Margherita', 'Russian', 'G20 Cape Town (South Africa', 'State']","['PERSON', 'NORP', 'ORG', 'PERSON', 'NORP', 'EVENT', 'ORG']",,2025-07-26,"MoS Margherita meets Russian Deputy Foreign Minister, discusses bilateral ties and issues related to G20 - Mangalorean.com","MoS Margherita meets Russian Deputy Foreign Minister, discusses bilateral ties and issues related to G20 Cape Town (South Africa): Union Minister of State",5.0,1.0,Mangalorean.com,en-US,RUSSIA | RUSSIAN,RUSSIA | FOREIGN MINIST,[],IANS
https://www.opinionnigeria.com/interview-mayya-nikolskaya-assesses-russia-africa-relations-ahead-of-valdais-3rd-conference-in-pretoria-by-kester-kenn-klomegah/,7/26/2025,Interview: Mayya Nikolskaya assesses Russia-Africa relationsValdai conference preview,INFO,,RUS,AFR,SF,,,,2025-07-26,Interview: Mayya Nikolskaya assesses Russia-Africa relations,Valdai conference preview,4.0,-0.5,,,RUSSIA | RUSSIAN,AFRICA,[],
https://www.ecofinagency.com/news/2507-47839-russia-advances-with-togo-military-cooperation-agreement-amid-shift-in-regional-security,7/25/2025,russia advances with togo military cooperation agreement amid shift in regional security - ecofin agency,SEC,30.0,RUS,,TO,"['Russia', 'Togo', 'Ecofin Agency', 'Russia', 'Togo', 'Togo', 'Moscow']","['GPE', 'GPE', 'ORG', 'GPE', 'GPE', 'GPE', 'GPE']","togo, agreement, medical, military, security, free, multipolar, ecowas",2025-07-25,Russia Advances With Togo Military Cooperation Agreement Amid Shift in Regional Security - Ecofin Agency,"• Russia-Togo military pact nears ratification; joint drills, training, intel, free medical aid included• Togo turns to Moscow amid northern jihadist",1.0,4.0,Ecofin Agency,en-gb,RUSSIA,,[],Ecofin Agency
https://menafn.com/1109840608/Moscow-supports-new-defense-agreement-with-Togo,7/24/2025,"the russian government has approved a draft law to ratify a military cooperation agreement with togo, according to tass. this step reflects moscow’s",DIP,30.0,RUS,TGO,TO,"['Moscow', 'Togo', 'Russian', 'Togo', 'TASS', 'Moscow']","['GPE', 'GPE', 'NORP', 'GPE', 'ORG', 'GPE']","Moscow, supports, defense, agreement, Togo, Facebook, Twitter, Meta, Instagram, TikTok",2025-07-24,Moscow supports new defense agreement with Togo,"The Russian government has approved a draft law to ratify a military cooperation agreement with Togo, according to TASS. This step reflects Moscow’s",2.0,6.0,,,RUSSIAN,MILITARY | TOGO,[],MENAFN
https://www.thecitizen.co.tz/tanzania/magazines/new-oil-gas-pipeline-deals-to-help-africa-eradicate-energy-poverty-5129558,7/24/2025,"shifting from dirty fossil fuels to cleaner renewable energy is the ultimate end goal under the global just transition campaign. but, africa has another priority: eradicate energy...",ECON,40.0,COG | RUS,RUS | COG,CF,"['Africa', 'The Citizen', 'Nairobi', 'Africa']","['GPE', 'ORG', 'GPE', 'LOC']","gas,pipeline,energy",2025-07-24,"New oil, gas pipeline deals to help Africa eradicate energy poverty | The Citizen","Nairobi. Shifting from dirty fossil fuels to cleaner renewable energy is the ultimate end goal under the global Just Transition campaign. But, Africa has another priority: eradicate energy...",4.0,4.0,The Citizen,en,REPUBLIC OF CONGO | RUSSIA,RUSSIA | REPUBLIC OF CONGO,[],
https://www.thezimbabwemail.com/world-news/terrorism-russia-considers-military-intervention-in-mozambique/,7/24/2025,Terrorism: Russia considers military intervention in MozambiqueRussia potential military involvement,SEC,,MOZ | RUS,RUS | MOZ,MZ,,,,2025-07-24,Terrorism: Russia considers military intervention in Mozambique,Russia potential military involvement,11.0,1.518181818,,,MINIST | MINIST FOR FOREIGN | MOZAMBICAN | MOZAMBIQUE | RUSSIA,RUSSIA | RUSSIAN | MINIST | MILITARY | MOZAMBIQUE,"['REJECT', 'Threaten conventional attack']",
https://www.eurasiareview.com/24072025-with-eyes-on-sahel-russia-shifts-from-syria-to-libya/,7/24/2025,"With Eyes On Sahel, Russia Shifts From Syria To Libya – Eurasia ReviewAfter the fall of Syrian dictator Bashar al-Assad in December 2024, Russia has scrambled to transfer military equipment to other areas, including eastern Libya. Experts question Russia's long-term strategic goals and fear the expanded presence of mercenaries and military personnel could further destabilize Libya, Sudan and other nations in the region. The Kremlin increasingly has...",SEC,,,,,,,,7/24/2025,"With Eyes On Sahel, Russia Shifts From Syria To Libya – Eurasia Review","After the fall of Syrian dictator Bashar al-Assad in December 2024, Russia has scrambled to transfer military equipment to other areas, including eastern Libya. Experts question Russia's long-term strategic goals and fear the expanded presence of mercenaries and military personnel could further destabilize Libya, Sudan and other nations in the region. The Kremlin increasingly has...",,,,,,,,
https://www.globalsecurity.org/wmd/library/news/russia/2025/07/russia-250722-russia-mfa02.htm,7/23/2025,foreign minister sergey lavrov's opening remarks during talks with minister of foreign affairs and cooperation of the republic of mozambique maria lucas,DIP,22.0,RUS,RUS,MZ,"['Sergey Lavrov', 'Foreign Affairs and Cooperation', 'the Republic of Mozambique', 'Maria Lucas']","['PERSON', 'ORG', 'GPE', 'PERSON']","WMD,library,news,russia,2025,July",2025-07-23,Foreign Minister Sergey Lavrov's opening remarks during talks with Minister of Foreign Affairs and Cooperation of the Republic of Mozambique Maria Lucas,,2.0,7.0,,,MINIST OF FOREIGN AFFAIRS | SERGEY LAVROV,SERGEY LAVROV | MINIST OF FOREIGN AFFAIRS,[],John Pike
https://www.terradaily.com/reports/Mali_forces_Russian_fighters_killed_dozens_of_Fulanis_HRW_999.html,7/23/2025,"the malian army and russia's wagner group killed dozens of ethnic fulani men this year during anti-jihadist operations in the troubled west african nation, human rights watch said tuesday.",SEC,9.0,RUS,,ML,"['Mali', 'Russian', 'dozens', 'Fulanis', 'HRW', 'Dakar', 'AFP', 'July 22, 2025', 'Malian', 'Russia', 'Wagner', 'dozens', 'Fulani', 'this year', 'African', 'Human Rights Watch', 'Tuesday']","['NORP', 'NORP', 'CARDINAL', 'NORP', 'ORG', 'PERSON', 'ORG', 'DATE', 'NORP', 'GPE', 'ORG', 'CARDINAL', 'NORP', 'DATE', 'NORP', 'ORG', 'DATE']","Earth News, Earth Sciences, Climate Change, Energy Technology, Environment News",2025-07-23,"Mali forces, Russian fighters killed dozens of Fulanis: HRW","Dakar (AFP) July 22, 2025 -  The Malian army and Russia's Wagner group killed dozens of ethnic Fulani men this year during anti-jihadist operations in the troubled west African nation, Human Rights Watch said Tuesday.",1.0,-10.0,Terra Daily,,RUSSIA,FULANI,"['Use conventional military force, not specified below']",
https://www.africanews.com/2025/07/22/russia-and-mozambique-reaffirm-defence-cooperation-after-foreign-ministers-meeting/,7/22/2025,maria manuela lucas and sergey lavrov spoke during a joint news conference following their talks in moscow on tuesday.,DIP,22.0,MOZ | RUS,RUS | MOZ,MZ,"['Russia', 'Mozambique', 'Africanews', 'Maria Manuela Lucas', 'Sergey Lavrov', 'Moscow', 'Tuesday']","['GPE', 'GPE', 'ORG', 'PERSON', 'PERSON', 'GPE', 'DATE']",,2025-07-22,Russia and Mozambique reaffirm defence cooperation after foreign ministers' meeting | Africanews,Maria Manuela Lucas and Sergey Lavrov spoke during a joint news conference following their talks in Moscow on Tuesday.,7.0,4.185714286,Africanews,en,MOZAMBIQUE | RUSSIA,RUSSIA | MOZAMBIQUE | INSURGENCY,[],AfricaNews
"https://www.africaintelligence.com/west-africa/2025/07/22/conakry-prepares-to-host-major-russian-delegation-in-november,110482474-bre",7/22/2025,"following a break lasting several years, the russian-guinean intergovernmental commission will be meeting for the seventh time.",DIP,19.0,GIN | RUS,RUS | GIN,GV,"['Guinea', 'Conakry', 'Russian', 'November', '22/07/2025', 'Africa Intelligence', 'several years', 'Russian', 'seventh', '7/22/2025']","['GPE', 'ORG', 'NORP', 'DATE', 'DATE', 'ORG', 'DATE', 'NORP', 'ORDINAL', 'DATE']",,2025-07-22,Guinea • Conakry prepares to host major Russian delegation in November - 22/07/2025 - Africa Intelligence,"Following a break lasting several years, the Russian-Guinean intergovernmental commission will be meeting for the seventh time. - 7/22/2025",2.0,2.35,Africa Intelligence,en,GUINEA | RUSSIA,RUSSIA | GUINEA,[],
http://www.bignewsnetwork.com/news/278460461/mozambican-president-planning-russia-visit-fm,7/22/2025,"Mozambican president planning Russia visit FMRussian Foreign Minister Sergey Lavrov has held talks with his Mozambique counterpart, Maria Manuela Lucas Read Full Article at RT.com",DIP,,,,,,,,7/22/2025,Mozambican president planning Russia visit FM,"Russian Foreign Minister Sergey Lavrov has held talks with his Mozambique counterpart, Maria Manuela Lucas Read Full Article at RT.com",,,,,,,,
https://www.freshplaza.com/north-america/article/9752806/south-africa-reviews-russia-trade-over-u-s-tariff-threat/,7/22/2025,South Africa reviews Russia trade over U.S. tariff threatSouth Africa reviews Russia trade over U.S. tariff threat,ECON,,,,,,,,7/22/2025,South Africa reviews Russia trade over U.S. tariff threat,South Africa reviews Russia trade over U.S. tariff threat,,,,,,,,
http://www.kenyastar.com/news/278460155/african-bloggers-to-use-digital-skills-to-strengthen-russia-africa-ties-photos,7/22/2025,"African bloggers to use digital skills to strengthen Russia-Africa ties (PHOTOS)The participants of a media workshop in Bryansk have urged young Russians to explore Africa, citing the need for cultural exchange Read Full Article at RT.com",INFO,,,,,,,,7/22/2025,African bloggers to use digital skills to strengthen Russia-Africa ties (PHOTOS),"The participants of a media workshop in Bryansk have urged young Russians to explore Africa, citing the need for cultural exchange Read Full Article at RT.com",,,,,,,,
https://www.esi-africa.com/industry-sectors/future-energy/egypt-major-tier-completed-at-el-dabaa-nuclear-energy-plant/,7/21/2025,Egypt major tier completed at El Dabaa nuclear energy plantConstruction progress at El Dabaa,ECON,,EGY | MLI | RUS,RUS | EGY | MLI,EG | ML,,,,2025-07-21,Egypt major tier completed at El Dabaa nuclear energy plant,Construction progress at El Dabaa,7.0,4.514285714,,,EGYPTIAN | EGYPT | MALI | RUSSIA,RUSSIA | RUSSIAN | EGYPT | MALI,"['REJECT', 'THREATEN']",
https://leadership.ng/russia-not-using-nigerians-to-build-drones-ambassador/,7/20/2025,Russia not using Nigerians to build drones - AmbassadorRussian Ambassador denial,INFO,,NGA,RUS,NI,,,,2025-07-20,Russia not using Nigerians to build drones - Ambassador,Russian Ambassador denial,1.0,0.0,,,NIGERIAN,RUSSIA,['DEMAND'],
https://libyaobserver.ly/news/russian-aircraft-spotted-flying-libyas-kufra-rsf-controlled-areas-sudan,7/17/2025,"Russian aircraft spotted flying from Libya's Kufra to RSF-controlled areas in Sudan \| The Libya ObserverTwo Russian cargo planes were recently tracked flying from Kufra Airport in southeastern Libya to areas controlled by the Rapid Support Forces (RSF) in Sudan, according to satellite images from the European Copernicus Program reported by Italy's Nova news agency. The aircraft, IL-76 is typically used for transporting military personnel and equipment, as well as for medium-range logistical operations.",SEC,,,,,,,,7/17/2025,Russian aircraft spotted flying from Libya's Kufra to RSF-controlled areas in Sudan \| The Libya Observer,"Two Russian cargo planes were recently tracked flying from Kufra Airport in southeastern Libya to areas controlled by the Rapid Support Forces (RSF) in Sudan, according to satellite images from the European Copernicus Program reported by Italy's Nova news agency. The aircraft, IL-76 is typically used for transporting military personnel and equipment, as well as for medium-range logistical operations.",,,,,,,,
http://www.bignewsnetwork.com/news/278448053/russia-nigeria-cooperation-key-to-oil-market-stability-deputy-pm,7/16/2025,"Russia-Nigeria cooperation key to oil market stability - deputy PMJoint efforts with Nigeria under OPEC+ will ensure oil market stability, Alexander Novak has said Read Full Article at RT.com",ECON,,,,,,,,7/16/2025,Russia-Nigeria cooperation key to oil market stability - deputy PM,"Joint efforts with Nigeria under OPEC+ will ensure oil market stability, Alexander Novak has said Read Full Article at RT.com",,,,,,,,
https://quicknews-africa.net/mali-signed-no-contracts-with-russian-private-military-companies-foreign-minister/,7/16/2025,"Mali signed no contracts with Russian private military companies – Foreign Minister \| QUICK NEWS AFRICAMalian authorities have not signed any contracts with Russian private military companies, Malian Foreign Minister, Abdoulaye Diop said on Thursday, slamming claims on the matter as a smear campaig…",SEC,,,,,,,,7/16/2025,Mali signed no contracts with Russian private military companies – Foreign Minister \| QUICK NEWS AFRICA,"Malian authorities have not signed any contracts with Russian private military companies, Malian Foreign Minister, Abdoulaye Diop said on Thursday, slamming claims on the matter as a smear campaig…",,,,,,,,
https://dailynews.co.tz/russia-tanzania-expand-economic-cooperation/,7/11/2025,"dar es salaam: at the heart of the bustling 49th sabasaba international trade fair in dar es salaam, a renewed spirit of collaboration between tanzania and russia was on full display. for the second consecutive year, the trade fair featured a dedicated russia day, a strategic",SEC,30.0,RUS | TZA,TZA | RUS,TZ,"['Russia', 'Tanzania', 'Daily News', 'DAR ES SALAAM', '49th', 'Sabasaba International Trade Fair', 'Dar es Salaam', 'Tanzania', 'Russia', 'the second consecutive year', 'Russia Day', 'the Russian Embassy']","['GPE', 'GPE', 'ORG', 'GPE', 'ORDINAL', 'EVENT', 'GPE', 'GPE', 'GPE', 'DATE', 'EVENT', 'ORG']",,2025-07-11,"Russia, Tanzania expand economic cooperation - Daily News","DAR ES SALAAM: AT the heart of the bustling 49th Sabasaba International Trade Fair in Dar es Salaam, a renewed spirit of collaboration between Tanzania and Russia was on full display. For the second consecutive year, the trade fair featured a dedicated Russia Day, a strategic initiative by the Russian Embassy aimed at deepening bilateral",8.0,4.65,Daily News - Tanzania Standard Newspapers,en-US,RUSSIA | RUSSIAN | TANZANIA,TANZANIA | RUSSIA,[],Esther Kasanga
https://www.thecitizen.co.tz/tanzania/business/tanzania-now-beckons-russian-investors-for-gas-tech-growth-5114222,7/11/2025,the country is actively seeking international partnerships to bolster its economic capacity.,ECON,30.0,TZA,RUS,TZ,"['Tanzania', 'Russian']","['GPE', 'NORP']",,2025-07-11,"Tanzania now beckons Russian investors for gas, tech growth | The Citizen",The country is actively seeking international partnerships to bolster its economic capacity.,1.0,6.4,The Citizen,en,TANZANIA,RUSSIA,[],
https://www.thecable.ng/russia-offers-to-expand-scholarship-slots-for-nigerian-students-eyes-cultural-cooperation/,7/11/2025,Russia offers to expand scholarship slots for Nigerian studentsRussia-Nigeria cultural and educational cooperation,ECON,,NGA | RUS,RUS | NGA,NI,,,,2025-07-11,Russia offers to expand scholarship slots for Nigerian students,Russia-Nigeria cultural and educational cooperation,4.0,4.0,,,NIGERIA | RUSSIA,RUSSIA | NIGERIA,[],
https://blueprint.ng/bilateral-cooperation-russia-to-increase-scholarship-quota-for-nigerian-students-from-220/,7/11/2025,Russia to increase scholarship quota for Nigerian studentsScholarship expansion announcement,ECON,,RUS,NGA,NI,,,,2025-07-11,Russia to increase scholarship quota for Nigerian students,Scholarship expansion announcement,4.0,4.75,,,RUSSIAN FEDERATION | RUSSIA,NIGERIA,['USE UNCONVENTIONAL MASS VIOLENCE'],
https://quicknews-africa.net/nigerian-pirates-free-6-russians-one-estonian/,7/11/2025,"Nigerian pirates free 6 Russians, one Estonian \| QUICK NEWS AFRICAPirates have released seven sailors – six Russians and an Estonian – seized after an attack on a ship operated by French firm Bourbon SA off the coast of Nigeria, Russia's Foreig…",SEC,,,,,,,,7/11/2025,"Nigerian pirates free 6 Russians, one Estonian \| QUICK NEWS AFRICA","Pirates have released seven sailors – six Russians and an Estonian – seized after an attack on a ship operated by French firm Bourbon SA off the coast of Nigeria, Russia's Foreig…",,,,,,,,
https://guardian.ng/news/nigeria/national/russia-offers-more-scholarships-to-nigerians-under-new-cultural-pact/,7/10/2025,Russia offers more scholarships to Nigerians under new cultural pactRussia-Nigeria cultural agreement,ECON,,NGA | RUS,RUS | NGA,NI,,,,2025-07-10,Russia offers more scholarships to Nigerians under new cultural pact,Russia-Nigeria cultural agreement,7.0,6.028571429,,,ABUJA | RUSSIAN FEDERATION | RUSSIA | RUSSIAN,RUSSIAN | NIGERIAN | NIGERIA | ABUJA,['USE UNCONVENTIONAL MASS VIOLENCE'],
https://tribuneonlineng.com/education-russia-offers-to-increase-annual-scholarship-for-nigerian-students/,7/10/2025,Russia offers to increase annual scholarship for Nigerian studentsEducation cooperation,ECON,,RUS,NGA,NI,,,,2025-07-10,Russia offers to increase annual scholarship for Nigerian students,Education cooperation,4.0,3.5,,,RUSSIAN | RUSSIA,NIGERIAN | NIGERIA,['DEMAND'],
https://www.diamondworld.net/news/david-kellie-to-step-down-as-natural-diamond-council-ceo-after-pivotal-six-year-tenure,7/9/2025,"david kellie, the chief executive officer of the natural diamond council (ndc), has announced he will step down from his role at the end of 2025, marking the close of a transformative six-year chapter for the organisation",ECON,33.0,RUS,,AO,"['David Kellie', 'Natural Diamond Council', 'Six-Year', 'David Kellie', 'the Natural Diamond Council', 'NDC', 'the end of 2025', 'six-year']","['PERSON', 'ORG', 'DATE', 'PERSON', 'ORG', 'ORG', 'DATE', 'DATE']","David Kellie,Chief Executive Officer , Natural Diamond Council",2025-07-09,David Kellie to Step Down as Natural Diamond Council CEO After Pivotal Six-Year Tenure,"David Kellie, the Chief Executive Officer of the Natural Diamond Council (NDC), has announced he will step down from his role at the end of 2025, marking the close of a transformative six-year chapter for the organisation",1.0,1.9,Diamond World,en,RUSSIAN,,[],diamond world news service
https://africa.com/russia-allegedly-tricks-african-farmers-into-fighting-in-ukraine/,7/8/2025,russia has been luring young africans like jean onana from cameroon and malik diop from senegal with promises of factory jobs and high pay—only to coerce,SEC,17.0,RUS,UKR,CM,"['Russia', 'African', 'Ukraine', 'Russia', 'Africans', 'Jean Onana', 'Cameroon', 'Malik Diop', 'Senegal']","['GPE', 'NORP', 'GPE', 'GPE', 'NORP', 'PERSON', 'GPE', 'PERSON', 'GPE']",,2025-06-12,Russia Allegedly Tricks African Farmers into Fighting in Ukraine | africa.com,Russia has been luring young Africans like Jean Onana from Cameroon and Malik Diop from Senegal with promises of factory jobs and high pay—only to coerce,1.0,-10.0,Africa.com,en-US,RUSSIA,UKRAINE,"['Use conventional military force, not specified below']",
https://tass.com/society/1987015,7/8/2025,"Russian Emergencies Ministry to train rescuers for Burkina Faso - Society & Culture - TASSAccording to the statement, five representatives from Burkina Faso will begin their education in Russia under an innovative project, starting next year",ECON,,,,,,,,7/8/2025,Russian Emergencies Ministry to train rescuers for Burkina Faso - Society & Culture - TASS,"According to the statement, five representatives from Burkina Faso will begin their education in Russia under an innovative project, starting next year",,,,,,,,
